StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
EA_HA_PbI3,299,226,2.66,119,2.33,46.0301056634696,6.93821943216622,0.397737816118068,83.4527474870944,1.52,1208.78884205412,0.540909091,1.006427793,3.637015855,2.16132611051389
EA_HA_SnBr3,299,226,2.96,115,1.96,48.8431637730058,6.57295243431015,0.504780388625332,49.3208596859065,1.52,1211.72795928059,0.586734694,1.04247093,3.470076985,2.65873861257539
EA_HA_SnI3,299,226,2.66,115,1.96,48.8047132740328,6.65798045233716,0.42940257809435,67.6977821834763,1.52,1207.89382521388,0.522727273,1.018444842,3.678772637,1.90861450874715
EA_HA_SrI3,299,226,2.66,118,0.95,46.0301056634696,28.081148942412,0.635842252740702,64.3598590805399,1.44,1223.69147300328,0.536363636,1.00940539,3.646634886,6.84816835700004
EA_HY_AgI3,299,220,2.66,94,1.93,143.29928712037,10.2037610756086,0.388756064303876,66.7817404469482,1.57692307692308,1233.73132308793,0.427272727,1.079801597,4.059029,0.606742189325321
EA_HY_CaBr3,299,220,2.96,100,1,76.1480068131306,27.7289031605035,0.659475161766373,39.1176974361487,1.42307692307692,1230.82469106589,0.510204082,1.088132226,3.681305256,8.18436044351081
EA_HY_CaI3,299,220,2.66,100,1,76.1093557914261,27.6864524194974,0.58708568669678,62.4618495191495,1.42307692307692,1226.03904627188,0.454545455,1.059555317,3.921305256,6.48622716809223
EA_HY_CdI3,299,220,2.66,95,1.69,53.0762161984654,8.99400191708794,0.428448692305538,67.31980752619,1.57692307692308,1206.76699693724,0.431818182,1.076373656,4.034103562,3.7801054578276
EA_HY_HgBr3,299,220,2.96,102,2,45.331600822084,9.25566858098632,0.46727252469496,69.4586549913792,1.57692307692308,1209.75955986165,0.520408163,1.080829325,3.64609373,1.78385207928306
EA_HY_HgI3,299,220,2.66,102,2,45.3034567155527,9.29414101833636,0.379426880583402,82.4438233734483,1.57692307692308,1207.22661153279,0.463636364,1.052974229,3.881387848,2.790649911879
EA_HY_InBr3,299,220,2.96,104,1.78,50.7417136476818,7.75065721243493,0.497840269484807,48.8504637278491,1.5,1208.62234988057,0.530612245,1.073623796,3.613492928,1.47801658127611
EA_HY_InCl3,299,220,3.16,104,1.78,50.7545926122475,7.72161563519068,0.571129185259786,37.3337797665973,1.5,1213.20434298146,0.574585635,1.092914165,3.469262159,3.63516201337151
EA_HY_MgCl3,299,220,3.16,72,1.31,66.1634618256226,9.55450397747087,0.654576568921847,17.1815007475217,1.42307692307692,1226.08899890978,0.397790055,1.231148368,4.325052712,8.7525062322
EA_HY_PbI3,299,220,2.66,119,2.33,45.9082048826761,6.95628261655676,0.352328941217413,83.8630838397685,1.5,1206.86136290326,0.540909091,1.000170211,3.64578847,1.9162672288763
EA_HY_SnBr3,299,220,2.96,115,1.96,48.7426082088829,6.58810167654086,0.472171849549089,49.6317264137714,1.5,1209.07581983701,0.586734694,1.035649964,3.477085109,1.98672487357523
EA_HY_SnI3,299,220,2.66,115,1.96,48.7059554649368,6.67776242563449,0.384620643813586,68.1118718979836,1.5,1205.8232090924,0.522727273,1.012112542,3.685780762,1.27391049564402
EA_i-BuA_MgI3,299,360,2.66,72,1.31,76.0263235341682,8.89398342569125,0.439114527916637,57.54118101408,1.38888888888889,1737.64138765685,0.327272727,1.330668412,5.064535825,4.6217719128
EA_i-BuA_SrBr3,299,360,2.96,118,0.95,65.3584835177257,24.9960781237503,0.586217519690564,41.085055254987,1.38888888888889,1746.99976867977,0.602040816,1.183390489,3.380264559,8.1463830761
EA_i-PA_BeI3,299,307,2.66,45,1.57,62.3404542720033,26.0819883241774,0.548242489767262,67.4445310284223,1.39393939393939,1659.58969907457,0.204545455,1.39553527,7.419609952,6.5623309386
EA_IM_GeI3,299,303,2.66,73,2.01,62.9544046125486,6.08413694849374,0.351393308879215,59.2933441556649,1.55172413793103,1647.85863310905,0.331818182,1.25734687,4.924287183,2.9309884803
EA_IM_HgCl3,299,303,3.16,102,2,62.4062598932825,8.62290641548238,0.499315919994412,58.6815841053522,1.62068965517241,1669.61395080492,0.563535912,1.204330277,3.501502006,3.9721196878
EA_IM_PbI3,299,303,2.66,119,2.33,62.182834323752,6.5653392090406,0.32664351611822,78.2752032753342,1.55172413793103,1644.42150833566,0.540909091,1.086733431,3.574437579,1.7189103778
EA_IM_SnBr3,299,303,2.96,115,1.96,63.371902059032,6.26237904508724,0.435218777875432,46.1634913572226,1.55172413793103,1655.21063261116,0.586734694,1.130006657,3.424625086,2.4181927766534
EA_IM_SnI3,299,303,2.66,115,1.96,63.3286593418297,6.3221752321137,0.357449156755967,63.5736896263062,1.55172413793103,1645.73548010749,0.522727273,1.099709352,3.633320738,1.5212654977
EA_IM_SrBr3,299,303,2.96,118,0.95,62.2234781465414,25.8157868270237,0.620454305449242,40.9323611841099,1.48275862068966,1655.24091129643,0.602040816,1.119210415,3.385042593,6.1292752629
EA_IM_SrI3,299,303,2.66,118,0.95,62.182834323752,25.7774758436424,0.557814955951893,60.3709329002049,1.48275862068966,1644.96145229652,0.536363636,1.089948618,3.588432423,5.90196609338654
EA_MA_AgI3,299,238,2.66,94,1.93,143.761370566102,10.1957916154984,0.358638048734375,66.868202973288,1.55555555555556,1446.14406345115,0.427272727,1.100068989,4.061940744,0.750313617105004
