StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
NH4_AA_CuBr3,170,300,2.96,73,1.9,136.1188364,9.944997993,0.480011401,40.73838963,1.625,1263.701785,0.37244898,1.13294804,4.438422475,0.003515177
IM_Py_PtCl3,303,322,3.16,80,2.28,69.58009497,10.0102841,0.454332838,55.63184496,1.689655172,1859.619571,0.44198895,1.337000753,4.129308707,0.008739783
TriMA_Py_PtCl3,304,322,3.16,80,2.28,69.74517231,10.07136696,0.460264025,55.42197849,1.575757576,1870.41872,0.44198895,1.338355364,4.130530522,0.010789025
NH4_Az_HgBr3,170,284,2.96,102,2,54.69249451,9.313591716,0.447306059,69.62999084,1.6,1455.995645,0.520408163,1.003711975,3.703510643,0.014150572
DiEA_IM_CuBr3,385,303,2.96,73,1.9,123.6856658,8.772924283,0.425824485,36.52362203,1.571428571,1795.037391,0.37244898,1.419470862,4.724786253,0.025493224
GUA_TiZ_CuBr3,280,320,2.96,73,1.9,126.5159705,8.995402503,0.442675807,36.74162542,1.703703704,1507.383655,0.37244898,1.303810273,4.592680793,0.028584553
FA_Cs_CdI3,277,167,2.66,95,1.69,49.56454451,25.7676634,0.623424988,68.61696797,1.764705882,989.612087,0.431818182,0.992194277,4.068900637,0.042401178
HA_HY_AgI3,226,220,2.66,94,1.93,150.468143,10.75744303,0.477579245,68.28194601,1.666666667,427.381904,0.427272727,0.997606064,4.086580893,0.043009399
IM_MA_FeI3,303,238,2.66,78,1.83,61.3781874,12.67980879,0.384977073,59.86226168,1.653846154,1587.164004,0.354545455,1.163878779,4.609231977,0.047216121
3-Py_DiMA_PdCl3,272,296,3.16,86,2.2,67.35058224,9.985745655,0.474056591,32.20140812,1.5625,1795.310858,0.475138122,1.231478102,3.868966503,0.07379834
HA_NH4_FeBr3,226,170,2.96,78,1.83,29.3368564,14.82918615,0.569210676,42.02883765,1.684210526,637.9646926,0.397959184,1.016788583,4.237783406,0.091376976
DiMA_TroP_CuBr3,296,333,2.96,73,1.9,127.8232615,8.976759451,0.396700679,37.20978958,1.606060606,1983.900021,0.37244898,1.341925694,4.634706591,0.136492131
GUA_i-BuA_CuBr3,280,360,2.96,73,1.9,122.8115257,8.851346873,0.449325511,37.09085098,1.542857143,1601.989423,0.37244898,1.356383268,4.651083262,0.159211386
i-PA_i-BuA_CuI3,307,360,2.66,73,1.9,124.5267259,8.970053757,0.334223106,57.24015901,1.487179487,1810.066854,0.331818182,1.335780216,5.020901762,0.162448385
EA_HY_CuBr3,299,220,2.96,73,1.9,134.1149189,9.868407296,0.480088098,40.88780538,1.576923077,1248.173659,0.37244898,1.197349958,4.487740145,0.176857079
HA_DiMA_FeI3,226,296,2.66,78,1.83,50.50829662,13.31717771,0.447783637,62.48505191,1.6,1287.201705,0.354545455,1.141336784,4.590939847,0.182969091
FM_Cs_CuI3,190,167,2.66,73,1.9,151.4386637,26.47717538,0.649733069,64.99630326,1.8125,1057.682974,0.331818182,0.961713489,4.748432703,0.18815881
EA_Cs_HgCl3,299,167,3.16,102,2,49.16693951,24.94020435,0.696854757,71.79316357,1.65,1304.607226,0.563535912,1.034424761,3.539803037,0.192486091
PhA_IM_CuBr3,388,303,2.96,73,1.9,123.8856852,8.593933686,0.411549711,35.59413534,1.666666667,1920.258294,0.37244898,1.423413836,4.729496078,0.195860741
Az_Py_CuBr3,284,322,2.96,73,1.9,127.9012288,9.043709995,0.418854731,37.49886799,1.612903226,1844.303438,0.37244898,1.311696222,4.601226461,0.247892331
FA_NH4_FeBr3,277,170,2.96,78,1.83,43.58710057,14.14076696,0.510523451,41.07554038,1.666666667,1082.247821,0.397959184,1.082595966,4.234752281,0.250271329
i-PA_GUA_CuBr3,307,280,2.96,73,1.9,125.0810712,9.061729555,0.458974369,37.91014176,1.5625,1507.172701,0.37244898,1.28672405,4.574463892,0.253062818
FA_NH4_CdI3,277,170,2.66,95,1.69,47.25694198,9.41755396,0.452088344,68.96383183,1.666666667,948.8135721,0.431818182,0.995561452,4.065686196,0.266783883
Cs_NH4_HgCl3,167,170,3.16,102,2,11.17160905,29.36131735,0.822254324,80.6366435,1.785714286,109.9623959,0.563535912,0.873264382,4.065511319,0.273473977
3-Py_i-BuA_CuBr3,272,360,2.96,73,1.9,124.1001083,8.808989193,0.411071146,36.66769164,1.526315789,1881.434827,0.37244898,1.345868669,4.639151132,0.289574486
MA_TiZ_CuBr3,238,320,2.96,73,1.9,132.1476898,9.440603794,0.433568791,38.41080978,1.68,1570.31298,0.37244898,1.248608628,4.535508524,0.315703873
NH4_GUA_CuBr3,170,280,2.96,73,1.9,136.4119846,10.02845414,0.499334503,40.81536425,1.652173913,976.59223,0.37244898,1.106661542,4.423097483,0.315749224
PhA_TroP_CuBr3,388,333,2.96,73,1.9,124.1032671,8.543878433,0.376639031,35.34026196,1.648648649,2116.464357,0.37244898,1.462843583,4.777139158,0.325644014
TetraMA_i-BuA_CuCl3,301,360,3.16,73,1.9,122.9354502,8.749603166,0.478523965,21.16241239,1.476190476,1879.95566,0.403314917,1.42395716,4.477436096,0.334334097
IM_MA_CuBr3,303,238,2.96,73,1.9,131.7173391,9.426514927,0.452809822,38.75065713,1.653846154,1574.572289,0.37244898,1.226265106,4.513946352,0.335602839
FM_HA_CuCl3,190,226,3.16,73,1.9,137.9840792,10.09890117,0.612819354,23.02235221,1.714285714,991.4371183,0.403314917,1.082931252,4.200656522,0.348033664
Cs_DiMA_CuBr3,167,296,2.96,73,1.9,143.3536555,25.06845799,0.629608253,48.20161135,1.65,1323.931342,0.37244898,1.123747766,4.432680171,0.365915082
Az_TiZ_CuCl3,284,320,3.16,73,1.9,127.3651885,9.038877071,0.485409521,21.51940578,1.655172414,1750.664532,0.403314917,1.344616438,4.392889214,0.368183566
FA_MA_CuBr3,277,238,2.96,73,1.9,136.1188364,9.944997993,0.480011401,40.73838963,1.625,1263.701785,0.37244898,1.192092659,4.483208844,0.37905186
3-Py_FM_CuI3,272,190,2.66,73,1.9,128.6857028,9.188474856,0.405350834,58.65508663,1.642857143,1652.054614,0.331818182,1.08841351,4.760658868,0.384703293
FM_FA_CdI3,190,277,2.66,95,1.69,52.97160603,8.802399304,0.484300741,65.09042847,1.695652174,1202.511989,0.431818182,1.018009287,4.048893626,0.393505931
NH4_MA_AgI3,170,238,2.66,94,1.93,155.6189716,11.0694979,0.384973674,70.5695114,1.619047619,1019.915462,0.427272727,0.954819348,4.141331767,0.410944997
FM_MA_CuBr3,190,238,2.96,73,1.9,136.5898562,9.953840835,0.512603776,40.38948231,1.652173913,1266.45367,0.37244898,1.077746395,4.410604844,0.415742557
AA_Py_CuBr3,300,322,2.96,73,1.9,127.0533711,8.996817463,0.433335397,37.26777426,1.633333333,1745.282978,0.37244898,1.33272542,4.62440269,0.431507623
i-PA_HY_AgI3,307,220,2.66,94,1.93,138.9734063,9.866310659,0.377615609,65.05487053,1.551724138,1401.463097,0.427272727,1.088809327,4.059967749,0.458082355
Cs_NH4_FeBr3,167,170,2.96,78,1.83,33.87460889,31.04741582,0.75900822,48.38558371,1.785714286,698.4746026,0.397959184,0.940658474,4.317521758,0.463329234
FM_NH4_AgI3,190,170,2.66,94,1.93,152.8981991,10.75495074,0.453316895,67.71655001,1.7,998.4237969,0.427272727,0.90077297,4.287948113,0.472440743
3-Py_HY_AgCl3,272,220,3.16,94,1.93,138.3419348,9.659192513,0.519373749,33.38857828,1.607142857,1563.412461,0.519337017,1.097943984,3.645824322,0.477112482
NH4_Az_AgI3,170,284,2.66,94,1.93,145.5254905,10.24809077,0.359614279,66.78486212,1.6,1458.296466,0.427272727,1.006613794,4.079470819,0.489758084
TroP_MA_CuBr3,333,238,2.96,73,1.9,130.1616788,9.158612979,0.404005504,37.91589629,1.633333333,1944.615211,0.37244898,1.265694852,4.552660527,0.498393384
HA_Py_CuBr3,226,322,2.96,73,1.9,132.1516466,9.437407227,0.483681108,38.5151232,1.68,1576.918153,0.37244898,1.23546538,4.522697877,0.514688255
FA_Cs_SnI3,277,167,2.66,115,1.96,43.34130533,25.14781987,0.586555018,69.28245472,1.647058824,988.26755,0.522727273,0.932958798,3.847971206,0.519011747
NH4_TiZ_AgI3,170,320,2.66,94,1.93,145.7931357,10.03940324,0.350791844,64.21982009,1.727272727,1441.572217,0.427272727,1.047148577,4.061179688,0.540988399
HA_DiMA_FeBr3,226,296,2.96,78,1.83,50.54780161,13.32082747,0.522583504,39.87217147,1.6,1294.197704,0.397959184,1.179371529,4.28324754,0.545512607
TriMA_GUA_CuBr3,304,280,2.96,73,1.9,125.0810712,9.061729555,0.458974369,37.91014176,1.5625,1507.172701,0.37244898,1.282781075,4.570321589,0.552386715
NH4_TiZ_CuCl3,170,320,3.16,73,1.9,136.7152091,9.803116489,0.521469393,22.62903319,1.727272727,1471.797128,0.403314917,1.185934995,4.251311812,0.552831427
DiMA_MA_CuBr3,296,238,2.96,73,1.9,134.8699611,9.866821508,0.460298816,40.98415785,1.555555556,1460.509048,0.37244898,1.217064832,4.505385439,0.553205634
Cs_MA_SnI3,167,238,2.66,115,1.96,44.15393429,25.71029069,0.565573455,71.49825748,1.588235294,1008.526184,0.522727273,0.891798851,4.025177484,0.563941703
i-PA_MA_CuBr3,307,238,2.96,73,1.9,131.4594747,9.569500638,0.44729476,39.96812983,1.533333333,1582.231495,0.37244898,1.231522405,4.518924626,0.606334213
FA_HA_SnI3,277,226,2.66,115,1.96,39.57264588,6.618028064,0.45453929,67.54331398,1.590909091,911.9731354,0.522727273,0.99522641,3.707837302,0.618179256
3-Py_DiEA_TiCl3,272,385,3.16,86,1.54,70.34446965,14.25080595,0.521472275,18.35377534,1.526315789,1908.003075,0.475138122,1.349329232,3.954820727,0.620262467
DiEA_IM_CoCl3,385,303,3.16,74.5,1.88,69.9646917,10.84529968,0.492177956,20.11653912,1.571428571,1816.52881,0.41160221,1.452959139,4.447781798,0.628797938
NH4_Az_FeBr3,170,284,2.96,78,1.83,58.20917108,13.36615897,0.471253052,40.13223109,1.6,1506.883387,0.397959184,1.091628352,4.237164449,0.641517296
HY_MA_SnI3,220,238,2.66,115,1.96,40.23758528,6.852801898,0.398431983,70.03152013,1.52173913,928.9906758,0.522727273,0.947734163,3.804062089,0.643751365
i-BuA_AA_CuCl3,360,300,3.16,73,1.9,123.9180546,8.877930336,0.500072936,21.4615224,1.527777778,1725.13357,0.403314917,1.422565217,4.475904675,0.648697076
FA_MA_SnI3,277,238,2.66,115,1.96,49.39817566,6.673441831,0.385264657,68.00454909,1.541666667,1221.835274,0.522727273,1.007891009,3.690819067,0.662473207
HY_GUA_CuI3,220,280,2.66,73,1.9,131.7027223,9.737889095,0.433943371,61.97635827,1.64,943.1005903,0.331818182,1.13426685,4.795707912,0.666631214
FA_HY_SnI3,277,220,2.66,115,1.96,39.47607561,6.650248601,0.413817138,68.24291833,1.565217391,910.3849587,0.522727273,0.98889411,3.717507475,0.673250945
FM_Cs_SnI3,190,167,2.66,115,1.96,44.01663744,25.55825678,0.642569777,67.83895608,1.6875,1003.278027,0.522727273,0.841140455,4.443467818,0.677010233
HA_NH4_FeCl3,226,170,3.16,78,1.83,29.35134137,14.88287607,0.640089899,22.93281359,1.684210526,641.7219775,0.430939227,1.034723823,4.045475713,0.679311935
3-Py_DiEA_PtI3,272,385,2.66,80,2.28,71.15238308,9.831486137,0.301060803,72.68194463,1.526315789,1893.660431,0.363636364,1.292826898,4.657058647,0.679873124
FM_TetraMA_InI3,190,301,2.66,104,1.78,63.45002908,7.309765027,0.41884392,62.71430235,1.5,1624.178073,0.472727273,1.015920391,3.86373751,0.693095745
FM_TroP_TiCl3,190,333,3.16,86,1.54,72.36706901,14.88457217,0.559539131,18.04415862,1.689655172,1938.716138,0.475138122,1.171890452,3.83887763,0.700342078
3-Py_IM_InI3,272,303,2.66,104,1.78,69.47379966,7.094666585,0.370033101,61.03464103,1.580645161,1806.200836,0.472727273,1.107582381,3.834047268,0.715546718
Cs_i-PA_CuI3,167,307,2.66,73,1.9,137.5649965,23.73642748,0.505992659,66.25750278,1.608695652,1470.191593,0.331818182,1.102893512,4.770639368,0.715669204
EA_Cs_SnI3,299,167,2.66,115,1.96,51.9696408,24.03015347,0.527394049,71.24676482,1.55,1283.248325,0.522727273,0.956177229,3.782422896,0.725266084
EA_MA_SnI3,299,238,2.66,115,1.96,56.22249517,6.749382688,0.35447849,68.20108969,1.481481481,1429.845916,0.522727273,1.031109441,3.666588568,0.748347352
AA_MA_SnI3,300,238,2.66,115,1.96,54.97984459,6.538881564,0.374067766,66.34702612,1.518518519,1397.182471,0.522727273,1.032164824,3.665676508,0.751112879
GUA_Py_CuI3,280,322,2.66,73,1.9,126.4983696,8.993684653,0.379673476,57.64304718,1.655172414,1626.261469,0.331818182,1.25734687,4.924287183,0.75845757
TetraMA_Cs_AgI3,301,167,2.66,94,1.93,141.9629581,22.85082794,0.482333682,68.04546877,1.576923077,1581.615735,0.427272727,1.022377321,4.069909991,0.762578887
FM_FA_SnI3,190,277,2.66,115,1.96,48.66364355,6.454841177,0.43951115,65.85920416,1.608695652,1202.040972,0.522727273,0.957232613,3.779877124,0.763875669
HA_Cs_SnI3,226,167,2.66,115,1.96,27.33535932,26.86803987,0.674577065,68.76376827,1.666666667,221.0526249,0.522727273,0.879134252,4.102513334,0.766857187
3-Py_Az_InI3,272,284,2.66,104,1.78,70.22919632,7.278810417,0.35222037,62.09031552,1.515151515,1826.959435,0.472727273,1.086849312,3.834053024,0.771679079
Py_TiZ_PdCl3,322,320,3.16,86,2.2,69.66967122,9.757309298,0.44516746,31.28736528,1.714285714,1844.205946,0.475138122,1.329466682,3.938586045,0.77181927
FA_Az_SnI3,277,284,2.66,115,1.96,59.66366064,6.421979304,0.365127126,64.85405274,1.535714286,1537.298084,0.522727273,1.056438639,3.648593776,0.774100401
EA_Py_InBr3,299,322,2.96,104,1.78,68.36935095,7.348469228,0.443413334,45.65500725,1.533333333,1776.430264,0.530612245,1.193831949,3.614178398,0.786512454
IM_Az_SnI3,303,284,2.66,115,1.96,66.28950736,6.235943947,0.350779759,62.46291621,1.566666667,1732.718106,0.522727273,1.083878603,3.636973401,0.791328942
FM_HY_SnI3,190,220,2.66,115,1.96,39.57264588,6.618028064,0.45453929,67.54331398,1.590909091,911.9731354,0.522727273,0.897075767,3.996726227,0.798011818
FM_i-BuA_CuCl3,190,360,3.16,73,1.9,126.2016665,9.081294734,0.53534112,21.8260686,1.5625,1649.242038,0.403314917,1.269451544,4.319752273,0.805805762
HY_DiMA_InI3,220,296,2.66,104,1.78,50.70393343,7.813492228,0.412282782,67.61624598,1.5,1205.568457,0.472727273,1.043200745,3.845799244,0.805991553
i-PA_GUA_AgCl3,307,280,3.16,94,1.93,133.0314138,9.3255304,0.519738551,32.36559146,1.5625,1508.82192,0.519337017,1.22008061,3.667836005,0.80642745
Cs_TroP_InI3,167,333,2.66,104,1.78,73.25735641,22.31005293,0.49094989,67.59747794,1.652173913,1925.046202,0.472727273,1.025741318,3.856153428,0.80662819
EA_HA_SnI3,299,226,2.66,115,1.96,48.80471327,6.657980452,0.429402578,67.69778218,1.52,1207.893825,0.522727273,1.018444842,3.678772637,0.807620412
Cs_HY_SnI3,167,220,2.66,115,1.96,26.86608547,26.39800823,0.613657727,70.68067658,1.625,225.6060166,0.522727273,0.872801952,4.146681648,0.815917353
3-Py_Cs_InI3,272,167,2.66,104,1.78,63.62124634,22.83014388,0.520761501,68.24254365,1.590909091,1615.810058,0.472727273,0.959177254,3.940935054,0.816332082
HA_Az_CuI3,226,284,2.66,73,1.9,132.1559873,9.621715328,0.424994462,61.17837345,1.615384615,1420.205033,0.331818182,1.146333519,4.806422666,0.818502381
EA_HY_SnI3,299,220,2.66,115,1.96,48.70595546,6.677762426,0.384620644,68.1118719,1.5,1205.823209,0.522727273,1.012112542,3.685780762,0.818796691
FA_TiZ_FeBr3,277,320,2.96,78,1.83,60.64197741,12.45527564,0.448919204,36.78975808,1.72,1568.935557,0.397959184,1.276147092,4.364347213,0.822676552
HA_DiMA_SnI3,226,296,2.66,115,1.96,48.80471327,6.657980452,0.429402578,67.69778218,1.52,1207.893825,0.522727273,1.015278692,3.682196327,0.825853138
DiMA_MA_SnI3,296,238,2.66,115,1.96,56.22249517,6.749382688,0.35447849,68.20108969,1.481481481,1429.845916,0.522727273,1.027943291,3.669417178,0.829009111
FM_Az_SnI3,190,284,2.66,115,1.96,59.75034905,6.402826189,0.406711819,64.60021908,1.555555556,1539.203879,0.522727273,0.964620296,3.762980874,0.829769314
HA_MA_SnI3,226,238,2.66,115,1.96,40.38075239,6.832743997,0.445993672,69.43176342,1.545454545,931.7014149,0.522727273,0.954066463,3.787617762,0.838589781
i-PA_HY_CuCl3,307,220,3.16,73,1.9,130.410714,9.533190464,0.537834167,23.01240552,1.551724138,1421.248507,0.403314917,1.237436867,4.291547816,0.8424049
EA_FA_SnI3,299,277,2.66,115,1.96,54.97984459,6.538881564,0.374067766,66.34702612,1.518518519,1397.182471,0.522727273,1.072269388,3.641006968,0.849372158
PhA_MA_CuI3,388,238,2.66,73,1.9,127.8604453,9.057028315,0.335639049,57.99347548,1.612903226,1831.672622,0.331818182,1.286306875,4.959046144,0.849772232
FA_i-PA_SnI3,277,307,2.66,115,1.96,59.12088411,6.437721825,0.3650915,64.79378529,1.5,1524.189586,0.522727273,1.080712454,3.637953733,0.850222658
Az_MA_SnI3,284,238,2.66,115,1.96,60.89061891,6.617813426,0.346187022,66.51985228,1.5,1570.051577,0.522727273,1.015278692,3.682196327,0.856984395
IM_MA_SnI3,303,238,2.66,115,1.96,60.33253917,6.402327383,0.365171472,64.9290014,1.576923077,1553.46227,0.522727273,1.035330974,3.663030613,0.859338198
EA_Az_SnI3,299,284,2.66,115,1.96,64.07772177,6.526433913,0.338929595,65.00506629,1.483870968,1667.174991,0.522727273,1.07965707,3.638300054,0.86374704
TroP_AA_CuCl3,333,300,3.16,73,1.9,125.6584952,8.787123629,0.472648786,20.77644002,1.636363636,1960.596442,0.403314917,1.38498277,4.435156897,0.865893738
HA_GUA_CuCl3,226,280,3.16,73,1.9,131.8171304,9.691904578,0.58366582,22.69075541,1.666666667,948.3240108,0.403314917,1.208206075,4.26782573,0.86624824
FM_EA_SnI3,190,299,2.66,115,1.96,55.07426921,6.519362856,0.417118277,66.01795613,1.538461538,1399.239593,0.522727273,0.980451044,3.731728836,0.866751849
3-Py_Az_SnI3,272,284,2.66,115,1.96,69.46077671,6.352484085,0.327722279,62.55111078,1.515151515,1825.311456,0.522727273,1.051161722,3.651710602,0.867104357
3-Py_FM_InI3,272,190,2.66,104,1.78,64.42097305,7.309690756,0.42243135,62.92016935,1.571428571,1648.96189,0.472727273,0.98427518,3.898691911,0.868152635
DiEA_IM_PtI3,385,303,2.66,80,2.28,68.11827588,9.812928008,0.321713046,72.67490556,1.571428571,1809.49063,0.363636364,1.329360749,4.698001997,0.869925188
EA_GUA_SnI3,299,280,2.66,115,1.96,53.38162361,6.369647855,0.389319034,64.78377229,1.517241379,1356.489075,0.522727273,1.075435537,3.639785386,0.874536482
TetraMA_MA_InI3,301,238,2.66,104,1.78,64.7824898,7.523717289,0.362975412,64.46258647,1.454545455,1659.133718,0.472727273,1.068298671,3.836879481,0.875516236
HA_TiZ_SnI3,226,320,2.66,115,1.96,55.151555,6.3368839,0.405720077,63.76756613,1.652173913,1392.449781,0.522727273,1.04060789,3.65891291,0.882478161
HY_Az_SnI3,220,284,2.66,115,1.96,54.97984459,6.538881564,0.374067766,66.34702612,1.518518519,1397.182471,0.522727273,0.996281793,3.706303952,0.883061603
3-Py_EA_SnI3,272,299,2.66,115,1.96,67.02643226,6.433469895,0.332949294,63.69710287,1.5,1753.992185,0.522727273,1.066992471,3.643255361,0.889575959
EA_IM_SnI3,299,303,2.66,115,1.96,63.32865934,6.322175232,0.357449157,63.57368963,1.551724138,1645.73548,0.522727273,1.099709352,3.633320738,0.892353488
TriMA_Az_PtCl3,304,284,3.16,80,2.28,67.00333392,10.20585981,0.47170244,56.11224476,1.529411765,1799.516896,0.44198895,1.286880157,4.086049733,0.894102675
Cs_IM_SnI3,167,303,2.66,115,1.96,58.34642098,23.39667189,0.548758754,67.39363273,1.684210526,1482.534124,0.522727273,0.960398763,3.772441197,0.89492998
PhA_IM_PtI3,388,303,2.66,80,2.28,72.72093747,9.606695977,0.307641086,71.46316876,1.666666667,1920.860297,0.363636364,1.332896283,4.702050816,0.906541538
GUA_MA_CuI3,280,238,2.66,73,1.9,131.5012428,9.652434487,0.408473803,61.56236226,1.615384615,1217.87566,0.331818182,1.155986854,4.815367234,0.907270974
GUA_MA_SnI3,280,238,2.66,115,1.96,47.77106911,6.487275681,0.400110154,66.43286228,1.538461538,1181.69985,0.522727273,1.011057159,3.687012186,0.912778289
IM_Az_CuCl3,303,284,3.16,73,1.9,127.0666971,9.00816623,0.499525471,21.35006222,1.633333333,1755.598477,0.403314917,1.320953416,4.36898444,0.912980627
EA_DiMA_SnI3,299,296,2.66,115,1.96,60.41954784,6.634282073,0.345842232,66.51296359,1.466666667,1558.705562,0.522727273,1.092321669,3.634774409,0.918358832
Cs_Az_SnI3,167,284,2.66,115,1.96,58.02353638,23.22720533,0.512866359,69.82955578,1.571428571,1475.811724,0.522727273,0.940346481,3.824989453,0.918958292
Cs_TroP_HfBr3,167,333,2.96,109,1.3,72.98908145,26.22261698,0.656286367,65.07797527,1.739130435,1958.676132,0.556122449,1.033998769,3.561135821,0.92124171
Cs_DiMA_SnI3,167,296,2.66,115,1.96,51.9696408,24.03015347,0.527394049,71.24676482,1.55,1283.248325,0.522727273,0.95301108,3.790267756,0.922036784
3-Py_Cs_SnI3,272,167,2.66,115,1.96,62.45139172,22.56335463,0.500924284,68.67312596,1.590909091,1613.580644,0.522727273,0.927681882,3.865760512,0.92676045
TetraMA_Cs_InI3,301,167,2.66,104,1.78,62.24924888,22.09072203,0.497665648,68.77578029,1.5,1577.481141,0.472727273,0.990822465,3.889976011,0.927701452
FA_GUA_SnI3,277,280,2.66,115,1.96,47.08079408,6.328620729,0.412136858,65.09935339,1.576923077,1163.655857,0.522727273,1.052217106,3.651062304,0.928264602
FM_MA_SnI3,190,238,2.66,115,1.96,49.54855289,6.652660726,0.430720938,67.52441311,1.565217391,1225.078616,0.522727273,0.916072666,3.909401071,0.928542248
FA_IM_SnI3,277,303,2.66,115,1.96,59.49227622,6.237368187,0.379446129,63.65267485,1.615384615,1530.597131,0.522727273,1.076490921,3.639398867,0.931845007
Cs_TiZ_SnI3,167,320,2.66,115,1.96,58.99352217,23.63169548,0.533149545,65.88421315,1.722222222,1489.603461,0.522727273,0.978340278,3.735536369,0.93201963
TetraMA_DiMA_SnI3,301,296,2.66,115,1.96,66.38215483,6.469006045,0.332828785,63.4672474,1.444444444,1738.378111,0.522727273,1.094432436,3.634315545,0.932306614
i-PA_Py_PtCl3,307,322,3.16,80,2.28,69.74517231,10.07136696,0.460264025,55.42197849,1.575757576,1870.41872,0.44198895,1.342419196,4.134210895,0.935481087
TetraMA_NH4_InI3,301,170,2.66,104,1.78,61.698653,7.672223517,0.371750763,66.02708184,1.466666667,1559.497112,0.472727273,0.994096108,3.885931081,0.941167604
FM_TiZ_SnI3,190,320,2.66,115,1.96,59.80182299,6.213783961,0.395843965,62.72606247,1.666666667,1531.035552,0.522727273,1.002614093,3.697551608,0.944898329
FM_HA_SnI3,190,226,2.66,115,1.96,39.92179344,6.623590508,0.493134573,67.15378038,1.619047619,919.30637,0.522727273,0.903408067,3.965148588,0.945951297
NH4_TroP_InI3,170,333,2.66,104,1.78,72.83575454,7.459802186,0.337102118,64.32322745,1.592592593,1896.795097,0.472727273,1.029014961,3.853919813,0.946487566
HY_TiZ_SnI3,220,320,2.66,115,1.96,54.91181543,6.364321421,0.363188921,64.16196436,1.625,1387.351594,0.522727273,1.03427559,3.66389768,0.946816781
Cs_GUA_SnI3,167,280,2.66,115,1.96,41.37808995,23.94976494,0.581478734,68.89724662,1.631578947,943.1045086,0.522727273,0.936124948,3.837857393,0.947165814
EA_NH4_SnI3,299,170,2.66,115,1.96,50.5393686,6.900332118,0.365392198,70.01146346,1.5,1251.198427,0.522727273,0.959343379,3.774886703,0.947173003
3-Py_MA_SnI3,272,238,2.66,115,1.96,64.52324822,6.506140262,0.339122643,65.08565516,1.517241379,1677.964282,0.522727273,1.002614093,3.697551608,0.948360745
IM_MA_CdBr3,303,238,2.96,95,1.69,63.16417097,8.559157883,0.486041906,45.95965847,1.653846154,1562.081302,0.484693878,1.133557778,3.784279325,0.950053738
HY_AA_InI3,220,300,2.66,104,1.78,49.73066487,7.603522823,0.42728548,65.94731953,1.538461538,1181.463059,0.472727273,1.047565602,3.843776285,0.951152948
PhA_TiZ_AgCl3,388,320,3.16,94,1.93,131.17258,8.889462662,0.457601723,30.53134311,1.6875,1924.969331,0.519337017,1.375644102,3.765615923,0.954135983
FA_DiMA_AgCl3,277,296,3.16,94,1.93,140.626538,9.895872213,0.533812492,34.27909027,1.592592593,1428.20099,0.519337017,1.202081528,3.660414075,0.955330226
TroP_i-BuA_AgBr3,333,360,2.96,94,1.93,130.7085995,8.914197993,0.381237569,41.6532293,1.564102564,2050.629251,0.479591837,1.322777341,3.910649857,0.95642666
3-Py_HA_SnI3,272,226,2.66,115,1.96,59.75034905,6.402826189,0.406711819,64.60021908,1.555555556,1539.203879,0.522727273,0.989949494,3.715838537,0.962999828
MA_TiZ_SnI3,238,320,2.66,115,1.96,60.46212117,6.42362289,0.337371942,64.37218537,1.6,1550.254402,0.522727273,1.053272489,3.650426591,0.963271663
HY_GUA_SnI3,220,280,2.66,115,1.96,38.12844849,6.468045797,0.425321796,66.83154392,1.56,879.7372664,0.522727273,0.99206026,3.712570132,0.966976255
FA_MA_SnBr3,277,238,2.96,115,1.96,49.43900866,6.596961459,0.471402058,49.5435319,1.541666667,1226.380552,0.586734694,1.031102654,3.482123415,0.972671894
HY_TroP_SnI3,220,333,2.66,115,1.96,70.32616952,6.294904909,0.327703731,63.02770031,1.586206897,1846.27555,0.522727273,1.047995573,3.653732209,0.974089954
3-Py_FA_SnI3,272,277,2.66,115,1.96,63.32865934,6.322175232,0.357449157,63.57368963,1.551724138,1645.73548,0.522727273,1.04377404,3.656611329,0.976392633
HY_DiMA_SnI3,220,296,2.66,115,1.96,48.70595546,6.677762426,0.384620644,68.1118719,1.5,1205.823209,0.522727273,1.008946392,3.689531137,0.979445497
Cs_AA_SnI3,167,300,2.66,115,1.96,50.93121132,23.47966571,0.545965031,69.17639609,1.6,1256.117346,0.522727273,0.957232613,3.779877124,0.981776121
3-Py_FM_SnI3,272,190,2.66,115,1.96,63.40639603,6.303438215,0.397775172,63.38686883,1.571428571,1647.43563,0.522727273,0.951955696,3.792953406,0.982065914
TetraMA_MA_SnI3,301,238,2.66,115,1.96,63.70665401,6.543181061,0.338769749,64.93829643,1.454545455,1658.192833,0.522727273,1.033220207,3.664779596,0.982128161
PhA_Az_CuCl3,388,284,3.16,73,1.9,124.6705514,8.743582616,0.471982056,20.77445396,1.6,1952.541806,0.403314917,1.439268527,4.494376591,0.984229001
TroP_MA_CuI3,333,238,2.66,73,1.9,130.1152637,9.161751998,0.310662489,58.72007101,1.633333333,1929.323665,0.331818182,1.219940198,4.88142765,0.993290311
FM_AA_SnI3,190,300,2.66,115,1.96,54.06891063,6.332997303,0.426695149,64.44308025,1.576923077,1372.600048,0.522727273,0.981506428,3.729863938,0.994274179
