StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
3-Py_TroP_BeI3,272,333,2.66,45.0,1.57,77.76584295,24.27861351,0.504268889,63.0514717,1.514285714,2046.196257,0.204545455,1.394201106,7.416838894,3.016670403
3-Py_TroP_CaBr3,272,333,2.96,100.0,1.0,88.53763749,23.7581791,0.54294345,34.48506115,1.514285714,2059.635355,0.510204082,1.190853819,3.692830146,4.02127312
3-Py_TroP_CaCl3,272,333,3.16,100.0,1.0,88.55507345,23.79867829,0.599713535,16.67839719,1.514285714,2072.029016,0.552486188,1.216676615,3.542830146,4.773674199
3-Py_TroP_CaI3,272,333,2.66,100.0,1.0,88.4861542,23.72636369,0.47815277,55.18153804,1.514285714,2044.922023,0.454545455,1.154572791,3.932830146,2.289610791
3-Py_TroP_CdBr3,272,333,2.96,95.0,1.69,78.66658804,8.009242871,0.413998201,42.85708357,1.628571429,2068.947369,0.484693878,1.211315225,3.812422675,4.065790663
3-Py_TroP_CdCl3,272,333,3.16,95.0,1.69,78.68412879,8.023979574,0.481986492,31.90240316,1.628571429,2080.948023,0.524861878,1.238717858,3.654527938,4.954425231
3-Py_TroP_CdI3,272,333,2.66,95.0,1.69,78.61481296,8.020409527,0.333414747,59.95954161,1.628571429,2054.740119,0.431818182,1.172899343,4.065054254,2.606477738
3-Py_TroP_CoBr3,272,333,2.96,74.5,1.88,78.82180318,10.76290367,0.388053093,35.75740366,1.628571429,2062.585406,0.380102041,1.303115454,4.528506396,1.322575748
3-Py_TroP_CoCl3,272,333,3.16,74.5,1.88,78.83936993,10.78848498,0.458708366,19.78750098,1.628571429,2075.385916,0.41160221,1.338106179,4.327164114,2.522668512
3-Py_TroP_CoI3,272,333,2.66,74.5,1.88,78.76995069,10.75658204,0.303296133,55.75835451,1.628571429,2047.340471,0.338636364,1.254544289,4.850654047,3.376404086
3-Py_TroP_CrBr3,272,333,2.96,80.0,1.66,78.52009394,12.59597996,0.418568991,35.20225783,1.628571429,2072.797397,0.408163265,1.277147574,4.292928312,0.758053335
3-Py_TroP_CrCl3,272,333,3.16,80.0,1.66,78.53760664,12.62578715,0.486094955,18.52892061,1.628571429,2085.801694,0.44198895,1.309908539,4.105428312,5.077961725
3-Py_TroP_CrI3,272,333,2.66,80.0,1.66,78.46840232,12.58261482,0.338693263,55.48818786,1.628571429,2057.281013,0.363636364,1.231544311,4.592928312,6.298216843
