names,preds
3-Py_Az_VBr3,3.5844022361102614
3-Py_Az_VCl3,4.036859488811695
3-Py_Az_VI3,3.1130810342719437
3-Py_Az_WBr3,1.544046327323389
3-Py_Az_WCl3,2.937656103323982
3-Py_Az_WI3,0.6845481080394024
3-Py_Az_ZnBr3,4.36072470863018
3-Py_Az_ZnCl3,4.6477488316547495
3-Py_Az_ZnI3,3.8340803872526825
3-Py_Az_ZrBr3,1.9507251393636278
3-Py_Az_ZrCl3,2.103397374016811
3-Py_Cs_AgBr3,0.7901513850247965
3-Py_Cs_AgCl3,2.8456808831923723
3-Py_Cs_BaBr3,4.3090916175494725
3-Py_Cs_BaCl3,4.886189866321164
3-Py_Cs_BaI3,4.751087822174973
3-Py_Cs_BeBr3,4.953124104654811
3-Py_Cs_BeCl3,5.096864428393618
3-Py_Cs_BeI3,4.7830794200448725
3-Py_Cs_CaCl3,6.463532772371163
3-Py_Cs_CdBr3,3.1054884685563273
3-Py_Cs_CdCl3,3.720007241540261
3-Py_Cs_CdI3,3.365602527526069
3-Py_Cs_CoBr3,2.1947262029506867
3-Py_Cs_CoCl3,4.425135496153477
3-Py_Cs_CoI3,1.7691757522274356
3-Py_Cs_CrBr3,3.3461293939393
3-Py_Cs_CrCl3,4.181645815734719
3-Py_Cs_CrI3,3.2639977818150894
3-Py_Cs_CuCl3,4.0862683745996
3-Py_Cs_FeBr3,2.0325999685505725
3-Py_Cs_FeCl3,4.201531257815812
3-Py_Cs_FeI3,1.6749425588682239
3-Py_Cs_GaBr3,2.002830759047216
3-Py_Cs_GaCl3,4.044172458516691
3-Py_Cs_GaI3,1.7171207406988764
3-Py_Cs_GeBr3,2.1439751002018355
3-Py_Cs_GeCl3,4.235544900140383
3-Py_Cs_GeI3,2.006262589578418
3-Py_Cs_HfCl3,1.7063966062110822
3-Py_Cs_HfI3,1.782960087139537
3-Py_Cs_HgBr3,1.8832752899746867
3-Py_Cs_HgI3,2.4951135399295925
3-Py_Cs_InBr3,1.762239147448395
3-Py_Cs_MgBr3,4.534613232227259
3-Py_Cs_MgCl3,5.5495057639416725
3-Py_Cs_MgI3,4.614841778972772
3-Py_Cs_MnBr3,3.2562400488256342
3-Py_Cs_MnCl3,3.730528626119943
3-Py_Cs_MnI3,2.989188055345521
3-Py_Cs_MoBr3,1.5530260331263843
3-Py_Cs_MoI3,1.1483733721044678
3-Py_Cs_NiBr3,2.021636905851443
3-Py_Cs_NiCl3,4.4935341021756345
3-Py_Cs_NiI3,1.7150611082039062
3-Py_Cs_PbBr3,2.12157722542772
3-Py_Cs_PbCl3,3.518056222982478
3-Py_Cs_PdBr3,1.6146351789913649
3-Py_Cs_PdCl3,2.2449665106309933
3-Py_Cs_PdI3,1.4228943195216066
3-Py_Cs_PtBr3,1.388319240874355
3-Py_Cs_PtCl3,2.377665432619112
3-Py_Cs_PtI3,1.5298503290909848
3-Py_Cs_SrBr3,5.30720581723042
3-Py_Cs_SrCl3,5.7519834025442815
3-Py_Cs_SrI3,4.994464197452865
3-Py_Cs_TeCl3,2.6618145197365704
3-Py_Cs_TiBr3,3.146188232596088
3-Py_Cs_TiCl3,3.4194208673518576
3-Py_Cs_TiI3,2.999801045199021
3-Py_Cs_VBr3,3.342504841452257
3-Py_Cs_VCl3,3.969350198070397
3-Py_Cs_VI3,3.280394978892025
3-Py_Cs_WBr3,1.5467229183317839
3-Py_Cs_WCl3,2.9519014059004007
3-Py_Cs_WI3,1.0460372824190387
3-Py_Cs_ZnBr3,3.671723395877488
3-Py_Cs_ZnCl3,4.208471270971485
3-Py_Cs_ZnI3,3.512636328096261
3-Py_Cs_ZrBr3,1.6018621503451296
3-Py_Cs_ZrCl3,2.228150212493765
3-Py_DiEA_AgBr3,0.7668043670380618
3-Py_DiEA_AgCl3,3.214566165592379
3-Py_DiEA_AgI3,0.850121391739449
3-Py_DiEA_BaBr3,4.739259381130119
3-Py_DiEA_BaCl3,5.291051003657677
3-Py_DiEA_BaI3,4.925376951614477
3-Py_DiEA_BeBr3,4.128156811780153
3-Py_DiEA_BeCl3,4.11308448137514
3-Py_DiEA_BeI3,4.62830618658489
3-Py_DiEA_CaBr3,4.776764000722333
3-Py_DiEA_CaCl3,4.166197918108885
3-Py_DiEA_CaI3,4.118760587007385
3-Py_DiEA_CdBr3,3.8659980629263755
3-Py_DiEA_CdCl3,4.3763132081790115
3-Py_DiEA_CdI3,3.5817177645473346
3-Py_DiEA_CoBr3,2.5948465837027417
3-Py_DiEA_CoCl3,4.087143248368533
3-Py_DiEA_CoI3,1.8296330006723092
3-Py_DiEA_CrBr3,3.7333993046265017
3-Py_DiEA_CrCl3,4.067882110091314
3-Py_DiEA_CrI3,3.149985057022758
3-Py_DiEA_CuCl3,4.15051260243949
3-Py_DiEA_CuI3,0.7804061565747349
3-Py_DiEA_FeBr3,2.640275695657879
3-Py_DiEA_FeCl3,4.04447598942452
3-Py_DiEA_FeI3,1.9266878658513449
3-Py_DiEA_GaBr3,3.201886218518928
3-Py_DiEA_GaCl3,4.259860969986542
3-Py_DiEA_GaI3,2.6245576226051877
3-Py_DiEA_GeCl3,5.174510236958949
3-Py_DiEA_GeI3,2.8393851088330826
3-Py_DiEA_HfBr3,2.948062859604328
3-Py_DiEA_HfCl3,2.932401315384539
3-Py_DiEA_HfI3,3.1590586367789895
3-Py_DiEA_HgBr3,2.3807675217353643
3-Py_DiEA_HgCl3,4.434289724419335
3-Py_DiEA_HgI3,2.9338422535107433
3-Py_DiEA_InBr3,2.572228033687338
3-Py_DiEA_InCl3,3.660319441862965
3-Py_DiEA_InI3,1.961237807483925
3-Py_DiEA_MgBr3,4.479492700919758
3-Py_DiEA_MgCl3,4.68458153618445
3-Py_DiEA_MgI3,3.1551246875111976
3-Py_DiEA_MnBr3,3.5566664248557602
3-Py_DiEA_MnCl3,3.8502207861902056
3-Py_DiEA_MnI3,3.2664567785145535
3-Py_DiEA_MoBr3,2.271112905134624
3-Py_DiEA_MoI3,1.2526665072095724
3-Py_DiEA_NiBr3,2.5301968092457345
3-Py_DiEA_NiCl3,4.043506435822633
3-Py_DiEA_NiI3,1.9859709646663657
3-Py_DiEA_PbBr3,2.6895664504934134
3-Py_DiEA_PbCl3,4.301235805920877
3-Py_DiEA_PbI3,1.938341107639899
3-Py_DiEA_PdBr3,1.4811126509375763
3-Py_DiEA_PdCl3,3.0907105831887103
3-Py_DiEA_PdI3,1.2157612812292147
3-Py_DiEA_PtCl3,2.8311287911650442
3-Py_DiEA_PtI3,1.2164666415208663
3-Py_DiEA_SnBr3,2.412465590903683
3-Py_DiEA_SnCl3,4.443437128549498
3-Py_DiEA_SnI3,2.013070482757892
3-Py_DiEA_SrBr3,5.541637288078187
3-Py_DiEA_SrCl3,5.696428377768955
3-Py_DiEA_SrI3,4.586246507588714
3-Py_DiEA_TeCl3,1.6010384874995554
3-Py_DiEA_TiBr3,3.627591635764394
3-Py_DiEA_TiCl3,3.8402002175385355
3-Py_DiEA_TiI3,3.027057914749215
3-Py_DiEA_VBr3,3.675614918249767
3-Py_DiEA_VCl3,4.688399415583323
3-Py_DiEA_VI3,3.1116085400543487
3-Py_DiEA_WBr3,1.745030281714569
3-Py_DiEA_WCl3,2.9487885427077987
3-Py_DiEA_WI3,1.1981807429679976
3-Py_DiEA_ZnBr3,4.193748897705525
3-Py_DiEA_ZnCl3,4.988861450922009
3-Py_DiEA_ZnI3,3.426810437373854
3-Py_DiEA_ZrBr3,3.118914315262153
3-Py_DiEA_ZrCl3,3.6054333336265754
3-Py_DiMA_AgBr3,0.6671768020623353
3-Py_DiMA_AgCl3,3.2811682522023906
3-Py_DiMA_AgI3,0.7362477241372077
3-Py_DiMA_BaBr3,4.868793505167865
3-Py_DiMA_BaCl3,5.339759499261955
3-Py_DiMA_BaI3,4.895277957112722
3-Py_DiMA_BeBr3,4.950160591758924
3-Py_DiMA_BeCl3,5.377057714634792
3-Py_DiMA_BeI3,5.158303440465059
3-Py_DiMA_CaBr3,5.232176164312105
3-Py_DiMA_CaCl3,5.60228502376552
3-Py_DiMA_CaI3,4.93485034389605
3-Py_DiMA_CdCl3,4.638383984172589
3-Py_DiMA_CdI3,3.6860246534896213
3-Py_DiMA_CoBr3,2.4011621118936075
3-Py_DiMA_CoCl3,4.251048877786662
3-Py_DiMA_CoI3,1.7248548495824974
3-Py_DiMA_CrBr3,3.909257030105256
3-Py_DiMA_CrCl3,4.617725019063423
3-Py_DiMA_CrI3,3.709617310867781
3-Py_DiMA_CuCl3,3.9214446216318133
3-Py_DiMA_CuI3,0.9050537731500939
3-Py_DiMA_FeBr3,2.093993420297377
3-Py_DiMA_FeCl3,4.222552665473701
3-Py_DiMA_FeI3,1.6097484426395816
3-Py_DiMA_GaBr3,2.5459194120264828
3-Py_DiMA_GaCl3,4.3905075745117434
3-Py_DiMA_GaI3,2.2729273121574107
3-Py_DiMA_GeBr3,3.357122886882308
3-Py_DiMA_GeCl3,4.983170155572144
3-Py_DiMA_GeI3,2.693037412937962
3-Py_DiMA_HfBr3,1.7635612956017443
3-Py_DiMA_HfCl3,1.746876871781397
3-Py_DiMA_HfI3,2.4248384214683583
3-Py_DiMA_HgBr3,1.9018018047364877
3-Py_DiMA_HgCl3,4.303259208741615
3-Py_DiMA_HgI3,2.580422127540164
3-Py_DiMA_InBr3,1.6867074117324634
3-Py_DiMA_InCl3,3.889539829199024
3-Py_DiMA_InI3,1.2942107753720902
3-Py_DiMA_MgBr3,4.754880758798733
3-Py_DiMA_MgCl3,4.83653107036372
3-Py_DiMA_MgI3,4.40227807374443
3-Py_DiMA_MnBr3,3.941163305669878
3-Py_DiMA_MnCl3,4.490168388618779
3-Py_DiMA_MnI3,3.649781947506696
3-Py_DiMA_MoBr3,1.4459674999521517
3-Py_DiMA_MoI3,0.8413338954509032
3-Py_DiMA_NiBr3,2.176024535200689
3-Py_DiMA_NiCl3,4.415942418329601
3-Py_DiMA_NiI3,1.6541272637482214
3-Py_DiMA_PbBr3,2.1445300357433204
3-Py_DiMA_PbCl3,4.003852317679339
3-Py_DiMA_PdBr3,1.1884745028346722
3-Py_DiMA_PdCl3,2.736438652888646
3-Py_DiMA_PdI3,0.7875577751622276
3-Py_DiMA_PtBr3,1.1541541685491759
3-Py_DiMA_PtCl3,2.184345828620361
3-Py_DiMA_SnBr3,1.8686065206071416
3-Py_DiMA_SrBr3,5.437054029849263
3-Py_DiMA_SrCl3,5.817323118250204
3-Py_DiMA_TeCl3,1.6287654469610484
3-Py_DiMA_TiBr3,3.953403455387576
3-Py_DiMA_TiCl3,4.231649406167197
3-Py_DiMA_TiI3,3.5842702132352677
3-Py_DiMA_VBr3,3.9100820887523207
3-Py_DiMA_VCl3,4.620916193708472
3-Py_DiMA_VI3,3.698618465920755
3-Py_DiMA_WBr3,1.4479054679843237
3-Py_DiMA_WCl3,2.839276242345732
3-Py_DiMA_WI3,0.5416745463589193
3-Py_DiMA_ZnBr3,4.498085008123779
3-Py_DiMA_ZnCl3,5.210200902038629
3-Py_DiMA_ZnI3,4.065737322343843
3-Py_DiMA_ZrBr3,2.2135350974543195
3-Py_DiMA_ZrCl3,2.3436878859910517
3-Py_EA_AgBr3,0.6591180920552665
3-Py_EA_AgCl3,3.273109542195321
3-Py_EA_AgI3,0.7281890141301389
3-Py_EA_BaCl3,5.140239349220304
3-Py_EA_BaI3,4.828936613765741
3-Py_EA_BeBr3,4.890031432528158
3-Py_EA_BeCl3,5.5742763888109
3-Py_EA_BeI3,5.056915730640495
3-Py_EA_CaBr3,5.169370759656228
3-Py_EA_CaCl3,5.5805908222760765
3-Py_EA_CaI3,4.910681611313183
3-Py_EA_CdBr3,3.6203553195152827
3-Py_EA_CdCl3,4.63032527416552
3-Py_EA_CdI3,3.6783887937582422
3-Py_EA_CoBr3,2.3993494062136254
3-Py_EA_CoCl3,4.242990167779593
3-Py_EA_CoI3,1.716796139575429
3-Py_EA_CrBr3,3.901198320098186
3-Py_EA_CrCl3,4.609666309056354
3-Py_EA_CrI3,3.7015586008607113
3-Py_EA_CuCl3,3.937194757471887
3-Py_EA_FeBr3,2.0859347102903074
3-Py_EA_FeCl3,4.214493955466632
3-Py_EA_FeI3,1.6016897326325132
3-Py_EA_GaCl3,4.378229835880365
3-Py_EA_GaI3,2.2648686021503406
3-Py_EA_GeBr3,3.3490641768752387
3-Py_EA_GeCl3,4.999795060254262
3-Py_EA_GeI3,2.6849787029308927
3-Py_EA_HfBr3,1.7555025855946755
3-Py_EA_HfCl3,1.7388181617743286
3-Py_EA_HfI3,2.425097673460986
3-Py_EA_HgBr3,1.8925205881045322
3-Py_EA_HgCl3,4.295200498734546
3-Py_EA_HgI3,2.5723634175330945
3-Py_EA_InBr3,1.678648701725395
3-Py_EA_InCl3,3.881481119191954
3-Py_EA_InI3,1.2861520653650218
3-Py_EA_MgBr3,4.690941713513358
3-Py_EA_MgCl3,4.773725665707842
3-Py_EA_MgI3,4.339472669088553
3-Py_EA_MnBr3,3.933104595662808
3-Py_EA_MnCl3,4.482109678611709
3-Py_EA_MnI3,3.6417232374996265
3-Py_EA_MoBr3,1.4379087899450829
3-Py_EA_MoI3,0.8366171021639238
3-Py_EA_NiBr3,2.1679658251936194
3-Py_EA_NiCl3,4.407883708322532
3-Py_EA_NiI3,1.646068553741153
3-Py_EA_PbBr3,2.143660887528377
3-Py_EA_PbCl3,3.998288873621662
3-Py_EA_PdBr3,1.1804157928276038
3-Py_EA_PdCl3,2.7283799428815763
3-Py_EA_PdI3,0.7828409818752482
3-Py_EA_PtBr3,1.1460954585421075
3-Py_EA_PtCl3,2.1762871186132915
3-Py_EA_PtI3,0.7704736583657175
3-Py_EA_SnBr3,1.835344299819671
3-Py_EA_SnCl3,4.02365255633656
3-Py_EA_SrBr3,5.3742486251933865
3-Py_EA_SrCl3,5.6624690799203945
3-Py_EA_SrI3,4.980289842831219
3-Py_EA_TeCl3,1.6294965171096754
3-Py_EA_TiBr3,3.945344745380506
3-Py_EA_TiCl3,4.2235906961601275
3-Py_EA_TiI3,3.576211503228198
3-Py_EA_VBr3,3.902023378745251
3-Py_EA_VCl3,4.6128574837014025
3-Py_EA_VI3,3.6905597559136853
3-Py_EA_WBr3,1.439846757977255
3-Py_EA_WCl3,2.831217532338662
3-Py_EA_WI3,0.5336158363518505
3-Py_EA_ZnBr3,4.490026298116709
3-Py_EA_ZnCl3,5.20214219203156
3-Py_EA_ZrBr3,2.20547638744725
3-Py_EA_ZrCl3,2.335629175983982
3-Py_FA_AgBr3,0.6841878613148886
3-Py_FA_AgCl3,3.467114483147888
3-Py_FA_AgI3,0.8084234781874144
3-Py_FA_BaBr3,4.475233046340516
3-Py_FA_BaCl3,5.307751933147413
3-Py_FA_BaI3,4.509745056290188
3-Py_FA_BeBr3,4.70899115447448
3-Py_FA_BeCl3,5.364839419241851
3-Py_FA_BeI3,4.739520296516611
3-Py_FA_CaBr3,5.5865409298949125
3-Py_FA_CaCl3,5.893345770149519
3-Py_FA_CaI3,4.591459738330257
3-Py_FA_CdBr3,3.432773719658116
3-Py_FA_CdCl3,4.298193439278203
3-Py_FA_CdI3,3.4330167067555544
3-Py_FA_CoBr3,2.460167746562652
3-Py_FA_CoCl3,4.364864833706287
3-Py_FA_CoI3,1.7800690263101153
3-Py_FA_CrBr3,3.6717423179233832
3-Py_FA_CrCl3,4.302668989584604
3-Py_FA_CrI3,3.2611588187587124
3-Py_FA_CuCl3,4.16919506180382
3-Py_FA_CuI3,0.9206405530970729
3-Py_FA_FeBr3,2.0119116105619055
3-Py_FA_FeCl3,4.088890164821855
3-Py_FA_FeI3,1.6797125693895447
3-Py_FA_GaBr3,2.4359688495831535
3-Py_FA_GaCl3,4.2226001535478925
3-Py_FA_GaI3,2.157879891259885
3-Py_FA_GeBr3,3.1580019875197753
3-Py_FA_GeCl3,4.955924202491049
3-Py_FA_GeI3,2.5833775259171916
3-Py_FA_HfBr3,1.3848474172590668
3-Py_FA_HfCl3,1.3182782824401291
3-Py_FA_HfI3,1.7766722564306467
3-Py_FA_HgBr3,1.8786949381266151
3-Py_FA_HgI3,2.661936019004099
3-Py_FA_InBr3,1.6277694891501862
3-Py_FA_InCl3,3.7987511641896363
3-Py_FA_MgBr3,4.889187684667579
3-Py_FA_MgCl3,4.927857664229922
3-Py_FA_MgI3,4.2464164493625365
3-Py_FA_MnBr3,3.311732210311835
3-Py_FA_MnCl3,3.9496246927401195
3-Py_FA_MnI3,3.162990618231875
3-Py_FA_MoBr3,1.482619940708679
3-Py_FA_MoI3,1.055617234572428
3-Py_FA_NiBr3,2.2770901239063774
3-Py_FA_NiCl3,4.4306198859759665
3-Py_FA_NiI3,1.735297491809431
3-Py_FA_PbBr3,2.160145015038004
3-Py_FA_PbCl3,3.687499629945993
3-Py_FA_PdBr3,1.1357134733547458
3-Py_FA_PdCl3,2.7474158346624815
3-Py_FA_PdI3,1.1397284288426281
3-Py_FA_PtBr3,1.2243646758813227
3-Py_FA_PtCl3,2.319583708537962
3-Py_FA_PtI3,1.0155208009804104
3-Py_FA_SnCl3,3.9444056964612524
3-Py_FA_SrBr3,5.230137978495582
3-Py_FA_SrCl3,5.504034783784511
3-Py_FA_TeCl3,2.037397746348828
3-Py_FA_TiBr3,3.31196465851132
3-Py_FA_TiCl3,3.6268476128152694
3-Py_FA_TiI3,3.024109332210747
3-Py_FA_VBr3,3.5380152416360207
3-Py_FA_VCl3,4.164606906316633
3-Py_FA_VI3,3.267872980349188
3-Py_FA_WBr3,1.6098473210740398
3-Py_FA_WCl3,3.068018707158653
3-Py_FA_WI3,0.9413488948657509
3-Py_FA_ZnBr3,4.081775477915564
3-Py_FA_ZnCl3,4.826791909779686
3-Py_FA_ZnI3,3.555660984927118
3-Py_FA_ZrBr3,1.856842056041349
3-Py_FA_ZrCl3,1.8724374690040546
3-Py_FM_AgBr3,0.9906021748596686
3-Py_FM_AgCl3,3.6717759096955875
3-Py_FM_AgI3,1.1364588038157462
3-Py_FM_BaBr3,4.459616157369867
3-Py_FM_BaCl3,5.152615543743274
3-Py_FM_BaI3,4.536954878384886
3-Py_FM_BeCl3,4.95550609114758
3-Py_FM_BeI3,4.838561789220198
3-Py_FM_CaCl3,5.263458254825665
3-Py_FM_CdCl3,4.137145592953144
3-Py_FM_CdI3,3.2927952833308
3-Py_FM_CoBr3,2.3726104856924923
3-Py_FM_CoCl3,4.304695959991931
3-Py_FM_CoI3,1.639268485440858
3-Py_FM_CrBr3,3.4331956614273165
3-Py_FM_CrCl3,3.8982816257341213
3-Py_FM_CrI3,2.846391188916742
3-Py_FM_CuCl3,4.374456430181275
3-Py_FM_CuI3,1.2728320149273686
3-Py_FM_FeBr3,1.876328517217998
3-Py_FM_FeCl3,3.9635473438259
3-Py_FM_FeI3,1.5406954138084568
3-Py_FM_GaBr3,2.546737712637364
3-Py_FM_GaCl3,4.13445757544022
3-Py_FM_GaI3,2.062670306125212
3-Py_FM_GeBr3,3.067573915128695
3-Py_FM_GeCl3,4.611353922718002
3-Py_FM_GeI3,2.544654174329153
3-Py_FM_HfCl3,1.129961532547664
3-Py_FM_HgCl3,4.193144414393783
3-Py_FM_MgBr3,4.870192737299488
3-Py_FM_MgCl3,4.677611580893312
3-Py_FM_MgI3,4.382285089266371
3-Py_FM_MnBr3,3.0390124913801784
3-Py_FM_MnCl3,3.268537137704596
3-Py_FM_MnI3,2.776361828971434
3-Py_FM_MoBr3,1.3554876136815914
3-Py_FM_MoI3,0.9964518999469895
3-Py_FM_NiBr3,2.123300720363565
3-Py_FM_NiCl3,4.4146388635759966
3-Py_FM_NiI3,1.705953593290652
3-Py_FM_PbBr3,2.3539701062663663
3-Py_FM_PdBr3,1.1490800087544097
3-Py_FM_PdCl3,2.648620556137276
3-Py_FM_PdI3,1.1618900990491152
3-Py_FM_PtBr3,1.0290690561682312
3-Py_FM_PtCl3,2.2625536230504237
3-Py_FM_PtI3,1.0978312776093853
3-Py_FM_SnCl3,3.8805845240242545
3-Py_FM_SrBr3,5.191078170041388
3-Py_FM_SrCl3,5.427005726520742
3-Py_FM_TeCl3,2.1832283383755353
3-Py_FM_TiBr3,2.9120957976435338
3-Py_FM_TiCl3,2.9332701071832434
3-Py_FM_TiI3,2.5263823176209246
3-Py_FM_VBr3,3.3796734382111775
3-Py_FM_VCl3,3.764616127334139
3-Py_FM_VI3,2.8765922151082117
3-Py_FM_WBr3,1.3468855482462045
3-Py_FM_WCl3,2.9542704347059074
3-Py_FM_WI3,0.9264526040453469
3-Py_FM_ZnBr3,3.9725049064002276
3-Py_FM_ZnCl3,4.555759922671425
3-Py_FM_ZnI3,3.430308583348519
3-Py_FM_ZrBr3,1.619145749407807
3-Py_FM_ZrCl3,1.7039824026963084
3-Py_GUA_AgBr3,1.0850204029896675
3-Py_GUA_AgCl3,3.716811735241238
3-Py_GUA_AgI3,0.8956375164202456
3-Py_GUA_BaBr3,4.590186698705814
3-Py_GUA_BaCl3,5.129709137384605
3-Py_GUA_BaI3,4.526395197915745
3-Py_GUA_BeBr3,4.746064111052815
3-Py_GUA_BeCl3,5.343409777504045
3-Py_GUA_BeI3,4.802071238569517
3-Py_GUA_CaBr3,5.564514827564362
3-Py_GUA_CaCl3,5.643922401667316
3-Py_GUA_CaI3,4.725147205850449
3-Py_GUA_CdCl3,4.4085110819236135
3-Py_GUA_CdI3,3.4786304906596204
3-Py_GUA_CoBr3,2.5604153357661175
